Annotation of K4/K36 DHMSs for 18795 RefSeq genes. Expression data retrieved from in Mikkelson et.al. (2007),,,,,,,,,
,,,,,,,,,
RefSeq ID,symbol,chrom,txStart,txEnd,strand,K4 DHMS,K36 DHMS,expression in ESC,expression in NPC
NM_016875,Ybx2,chr1,45852615,45870140,-,ES,None,NA,NA
NM_001033237,Yeats2,chr2,26218258,26231197,-,None,None,NA,NA
NM_026570,Yeats4,chr1,137947811,137994425,+,ES,None,NA,NA
NM_009535,Yes1,chr7,118503759,118528165,+,None,None,178.1773368,136.6749881
NM_001002900,Yghl1-4,chr2,180100995,180105691,+,None,None,NA,NA
NM_026553,Yif1a,chr3,138028272,138068711,-,None,None,1053.650942,809.5804335
NM_029887,Yif1b,chr8,114880116,114897941,-,None,None,1077.904348,558.8942688
NM_145550,Yipf1,chr6,48904728,48908331,+,None,None,299.5366437,270.0244006
NM_138303,Yipf2,chrX,154876772,154937185,+,None,None,NA,NA
NM_145353,Yipf3,chr2,174286472,174353769,+,None,None,202.2043261,306.3101865
NM_026417,Yipf4,chr10,80201712,80207942,+,ES,None,11.37135786,13.19285398
NM_023311,Yipf5,chr3,88368686,88382765,-,None,None,1469.226944,2213.511604
NM_207633,Yipf6,chrX,32627432,32630595,+,None,None,335.4364442,585.233198
NM_023784,Yipf7,chr7,142135499,142181649,-,None,None,4.446064127,4.446064127
NM_019661,Ykt6,chr17,34844647,34846817,+,None,None,977.4710059,1443.240959
NM_178363,Ylpm1,chr17,37443053,37444014,+,None,None,375.5053432,268.3508514
NM_013771,Yme1l1,chr4,47495760,47504333,+,None,None,1013.033289,625.9320782
NM_178691,Yod1,chr14,64156516,64207540,-,None,None,3.586608651,3.568073472
NM_023249,Ypel1,chr10,101911445,101920106,-,ES,None,5.687401305,5.635798164
NM_001005341,Ypel2,chr1,133655522,133676407,+,ES,None,218.8790533,25.40228538
NM_025347,Ypel3,chr8,97970329,97989003,+,None,None,NA,NA
NM_001005342,Ypel4,chr4,133809968,133824242,-,None,None,6.448246495,6.411218246
NM_027166,Ypel5,chr2,119455404,119478938,-,None,None,351.455448,514.4718868
NM_153566,Yrdc,chr6,122592042,122595890,+,None,None,716.9877117,627.7998974
NM_173761,Ythdf1,chr4,129755800,129777890,-,None,None,784.982486,508.2170479
NM_145393,Ythdf2,chr6,83023501,83032876,+,None,None,3080.006814,3290.442751
NM_172677,Ythdf3,chr5,130273724,130287531,-,None,None,1510.67729,1145.954813
NM_018753,Ywhab,chr4,131764888,131782532,-,None,None,NA,NA
NM_009536,Ywhae,chr17,34670748,34674240,-,None,None,NA,NA
NM_018871,Ywhag,chr7,29524878,29539699,+,None,None,1346.043996,587.8594511
NM_011738,Ywhah,chr7,4623462,4636310,+,None,None,2745.689914,2592.051818
NM_011739,Ywhaq,chr17,37458646,37459606,+,None,None,NA,NA
NM_011740,Ywhaz,chr2,90583565,90635276,+,None,None,2803.902566,3722.293239
NM_009537,Yy1,chr1,79605439,79640756,-,ES,ES,4641.124193,3076.63725
NM_001098723,Yy2,chr13,94717645,94738511,-,ES,None,NA,NA
NM_001025613,Za20d1,chr5,30449090,30485767,-,None,None,NA,NA
NM_029880,Zadh1,chr1,60021414,60042424,-,ES,None,140.6897991,11.17200131
NM_146090,Zadh2,chr3,106125012,106142702,-,None,None,78.09768276,351.9674174
NM_011741,Zan,chr7,139823622,139830075,-,None,None,4.0432094,4.027360105
NM_009539,Zap70,chr14,50938815,50941738,+,None,None,6.312334772,6.243787086
NM_174877,Zar1,chr7,127163684,127167198,-,None,None,NA,NA
NM_028106,Zbed3,chr18,56887084,57050917,-,None,None,24.72837051,33.43312212
NM_181412,Zbed4,chr2,26415595,26426219,-,None,None,280.1128886,356.8763527
NM_021394,Zbp1,chr4,124217164,124234726,+,None,None,16.12196972,12.31639495
NM_178744,Zbtb1,chr1,183014367,183048045,-,ES,None,206.7543039,230.1036173
NM_198886,Zbtb12,chr2,32783734,32786050,+,None,None,171.0848096,192.3277943
NM_001033324,Zbtb16,chrX,69969316,69991007,+,None,None,4.621790974,4.705468914
NM_009541,Zbtb17,chr6,85907904,85927301,-,None,None,140.6226489,193.9953205
NM_001033466,Zbtb2,chr15,76158548,76162154,+,None,None,137.1212007,323.5285682
NM_019778,Zbtb20,chr2,145913551,145916457,+,None,NP,10.32455806,56.7531221
NM_020625,Zbtb22,chr2,38823589,38827140,-,None,None,257.0852344,528.2331746
NM_153398,Zbtb24,chr15,99545626,99553039,+,None,None,124.4780535,64.36685787
NM_028356,Zbtb25,chr1,173984816,174032141,+,ES,None,101.4710015,75.65069811
NM_199025,Zbtb26,chr4,132872631,132874244,-,None,None,159.5551944,99.24673496
NM_133759,Zbtb3,chr3,89295015,89299832,-,None,None,61.35787806,23.00261393
NM_021397,Zbtb32,chr12,112125912,112131710,+,ES,None,NA,NA
NM_001079513,Zbtb33,chrX,139935274,140367232,+,None,None,230.2268302,962.6948752
NM_001085507,Zbtb34,chr4,126523638,126533098,+,None,None,NA,NA
NM_173424,Zbtb37,chr14,30858111,30887335,+,None,None,5.448309606,5.754995896
NM_175537,Zbtb38,chrX,159484736,159532523,+,None,None,6.597120412,6.453631062
NM_198035,Zbtb39,chr15,75423912,75425467,+,None,None,120.6335842,116.6967456
NM_029348,Zbtb4,chr1,133798154,133810509,+,ES,None,14.99263112,25.83197544
NM_198248,Zbtb40,chr6,134681166,134758321,-,None,None,44.97098416,75.44045695
NM_172643,Zbtb41,chr14,62153024,62199370,-,None,None,NA,NA
NM_172765,Zbtb44,chr13,113781653,113853776,+,ES,None,684.5054951,90.27430542
NM_133879,Zbtb48,chr6,5675811,5978039,+,None,None,66.17389445,36.66637682
NM_173399,Zbtb5,chr6,126841825,126873130,-,None,None,41.9670743,55.22118914
NM_146253,Zbtb6,chr4,131169806,131173776,+,None,None,179.0735705,395.4576885
NM_010731,Zbtb7a,chr1,165616353,165753775,+,ES,None,241.2970754,74.2133085
NM_009565,Zbtb7b,chr5,30486108,30515369,+,None,None,11.06608427,20.15784905
NM_145356,Zbtb7c,chr3,40996747,40999092,-,None,NP,5.577814584,7.711029417
NM_153541,Zbtb8,chr11,87669419,87679874,+,ES,ES,25.81021061,5.314083977
NM_025970,Zbtb8os,chr6,83974247,84176699,+,None,None,17.9458593,17.63152817
NM_001005916,Zbtb9,chr2,26732815,26735320,+,None,None,248.2076866,122.7223856
NM_134003,Zc3h10,chr15,76366197,76369385,+,None,None,NA,NA
NM_144530,Zc3h11a,chr14,35786176,35880005,-,None,None,374.6667004,281.1715771
NM_153159,Zc3h12a,chr11,97479501,97501548,+,ES,ES,39.02838834,15.27363669
NM_172785,Zc3h12d,chr1,135154757,135157268,+,ES,None,4.18677454,4.162671864
NM_172121,Zc3h3,chr2,112040679,112047950,+,None,None,NA,NA
NM_178404,Zc3h6,chr4,102258294,102469108,+,None,None,127.5079777,12.1805934
NM_145931,Zc3h7a,chr2,154824921,154918295,+,None,None,NA,NA
NM_001081016,Zc3h7b,chr2,75633030,75730486,+,None,None,330.8256266,738.3130681
NM_020594,Zc3h8,chr4,137522486,137533044,+,None,None,214.2216929,165.8282093
NM_028864,Zc3hav1,chr11,55047762,55079753,+,ES,None,16.61670967,9.037438941
NM_172467,Zc3hav1l,chr7,107885775,107886745,-,None,None,NA,NA
NM_172735,Zc3hc1,chr7,107894487,107895433,+,None,None,1321.311699,478.0449502
NM_026479,Zcchc10,chr17,55590370,55598861,-,None,None,NA,NA
NM_175472,Zcchc11,chr6,54256589,54259778,+,None,None,1090.533597,772.9213212
NM_028325,Zcchc12,chrX,132339518,132343287,+,None,None,6.293842781,6.329093124
NM_080855,Zcchc14,chr9,110090626,110107751,+,None,None,378.6628281,749.3998392
NM_001033795,Zcchc16,chrX,103039801,103043362,-,None,None,NA,NA
NM_153160,Zcchc17,chr6,40337104,40365740,-,None,None,314.5318012,382.2350323
NM_001035509,Zcchc18,chrX,100741268,100873522,-,None,None,NA,NA
NM_175126,Zcchc3,chr4,133399482,133400829,-,None,None,696.8525395,293.3201066
NM_030185,Zcchc4,chr7,127668848,127677136,+,None,None,48.48188796,29.470234
NM_199468,Zcchc5,chrX,44416597,44453310,-,None,None,3.508988799,3.48569074
NM_153538,Zcchc6,chr18,35688241,35717383,+,None,None,250.9317632,379.4777456
NM_177027,Zcchc7,chr6,42516819,42526979,-,None,None,327.1557505,359.7734623
NM_027494,Zcchc8,chr7,119893574,119912135,+,None,None,858.7787284,446.8061521
NM_145453,Zcchc9,chr18,74393672,74408054,+,None,None,425.6688493,858.2721918
NM_134007,Zcd1,chr15,73521861,73534760,-,None,None,4194.707455,3596.634239
NM_026025,Zcrb1,chr2,84937224,84940761,+,None,None,1860.5188,5434.772742
NM_172254,Zcsl2,chr19,34027244,34042810,+,None,None,NA,NA
NM_001005426,Zcwpw1,chr7,118531889,118632634,+,None,None,NA,NA
NM_175160,Zdhhc1,chr12,73680441,73713396,+,ES,None,NA,NA
NM_027704,Zdhhc11,chr18,70693556,70751498,+,None,None,5.331487056,5.285047226
NM_001037762,Zdhhc12,chr11,75495504,75522287,+,ES,ES,NA,NA
NM_028031,Zdhhc13,chr8,122509830,122521657,-,None,None,1015.059987,754.785853
NM_146073,Zdhhc14,chr2,156970538,157017759,+,None,None,11.51108114,13.55276292
NM_175358,Zdhhc15,chrX,20185899,20218962,-,None,None,7.760194103,6.301482973
NM_023740,Zdhhc16,chr3,89314978,89319296,+,None,None,NA,NA
NM_172554,Zdhhc17,chr15,103136269,103138472,-,None,None,37.38014582,63.72340442
NM_001017968,Zdhhc18,chr11,100903399,100908296,+,ES,None,771.1036539,258.8896608
NM_199309,Zdhhc19,chr2,79056264,79133953,+,None,None,5.83182989,5.657514192
NM_178395,Zdhhc2,chr12,112276265,112355863,-,ES,None,120.3283762,80.0703936
NM_029492,Zdhhc20,chr19,34074286,34113794,+,None,None,724.096153,1391.319799
NM_026647,Zdhhc21,chr6,108794417,108825133,+,None,None,365.6425515,669.8528987
NM_001080943,Zdhhc22,chr1,45740046,45768159,+,ES,None,NA,NA
NM_001007460,Zdhhc23,chr10,83801122,83870270,-,ES,None,NA,NA
NM_027476,Zdhhc24,chr11,44362386,44408939,+,ES,None,151.2834152,68.08950914
NM_027306,Zdhhc25,chr2,154750750,154765867,-,None,None,5.10719359,5.011552453
NM_026917,Zdhhc3,chrX,150603215,150638223,+,None,None,295.9307409,562.1905638
NM_028379,Zdhhc4,chr7,127173407,127178314,-,None,None,NA,NA
NM_144887,Zdhhc5,chr4,84676686,84860608,+,None,None,131.7189154,243.1861262
NM_001033573,Zdhhc6,chr3,30792924,30809330,+,None,None,692.8963909,833.538871
NM_133967,Zdhhc7,chr9,118775169,118892696,+,None,None,113.8330256,160.0364494
NM_172151,Zdhhc8,chr2,71587921,71657597,+,None,None,60.98012946,177.2821001
NM_172465,Zdhhc9,chrX,69250500,69284231,+,None,None,40.30929763,244.0516471
NM_009540,Zfa,chr15,76524018,76526929,+,None,None,NA,NA
NM_025512,Zfand1,chr5,35078596,35226253,+,None,None,723.1461321,243.2366501
NM_133349,Zfand2a,chr7,24937446,24939019,+,None,None,185.7899904,378.3308588
NM_026846,Zfand2b,chr14,46075771,46111279,-,None,None,161.4676,145.6704789
NM_148926,Zfand3,chr2,128792481,128818035,+,None,None,202.0405293,768.0977516
NM_009551,Zfand5,chr3,122998229,123026971,-,None,None,2061.397749,2411.726078
NM_022985,Zfand6,chr1,152123530,152155273,-,NP,None,5.879668437,5.744712135
NM_011546,Zfhx1a,chr3,41047179,41074342,+,None,NP,NA,NA
NM_015753,Zfhx1b,chr4,43503182,43504785,-,None,NP,NA,NA
NM_001039198,Zfhx2,chr10,85368435,85387592,-,ES,None,NA,NA
NM_030708,Zfhx4,chr5,139403864,139440147,+,None,None,10.93210001,25.35401581
NM_008717,Zfml,chr7,107915474,107916438,-,None,None,406.0961837,233.1467726
NM_011742,Zfp1,chr9,120782172,120809204,+,None,None,152.3591693,103.725759
NM_009542,Zfp101,chr2,3246221,3249863,-,None,None,236.7178248,252.6959055
NM_009544,Zfp105,chr13,23905353,23922472,-,ES,None,NA,NA
NM_011743,Zfp106,chr4,153997875,154066335,-,None,None,3373.238676,1832.829249
NM_018791,Zfp108,chr8,128881259,128916773,+,None,None,5.612323456,5.692722798
NM_020262,Zfp109,chr8,73772146,73784574,-,None,None,5.640925566,4.995885876
NM_172462,Zfp11,chr7,104213703,104227159,-,None,None,20.05699753,39.39079891
NM_022981,Zfp110,chr8,27315167,27403479,+,None,None,686.047048,245.8661327
NM_019940,Zfp111,chr8,108271940,108302616,-,None,None,NA,NA
NM_021307,Zfp112,chr8,97988957,98031669,-,None,None,20.69624979,20.64785271
NM_019747,Zfp113,chr7,12455044,12471246,-,None,None,32.67431844,37.71611771
NM_001029933,Zfp114,chr8,87792032,87795392,+,None,None,NA,NA
NM_144546,Zfp119,chr2,53899478,53900938,-,None,None,NA,NA
NM_177681,Zfp12,chr7,27838225,27852398,+,None,None,41.39680031,109.9874832
NM_023266,Zfp120,chr4,107466265,107511460,+,None,None,NA,NA
NM_153802,Zfp128,chr8,75248021,75250338,+,None,None,59.4095767,75.25930083
NM_011747,Zfp13,chr10,12698651,12699361,+,ES,None,53.22707464,15.47430586
NM_011748,Zfp14,chr8,124682423,124715659,-,None,None,8.730126516,9.736378489
NM_029888,Zfp142,chr14,32752678,32764372,+,None,None,112.4758714,86.16370045
NM_009281,Zfp143,chr8,67632054,67778806,-,None,None,122.2983598,81.11467724
NM_011980,Zfp146,chr8,73379216,73405938,-,None,None,48.72111916,353.5178142
NM_011749,Zfp148,chr2,12024512,12219773,-,None,None,616.7574058,1260.713002
NM_145483,Zfp160,chr2,180186786,180187850,+,None,None,81.18360075,155.9787251
NM_009547,Zfp161,chr10,21684110,21689305,+,ES,None,483.9588775,314.9804309
NM_026450,Zfp169,chr18,82609550,82720065,+,None,None,5.715030771,5.567650051
NM_001081217,Zfp174,chr2,83525235,83607755,+,None,None,NA,NA
NM_009548,Zfp179,chr17,79523225,79590478,+,None,None,6.484224273,6.385604947
NM_001045486,Zfp180,chr8,46768488,46807283,-,None,None,151.9854956,247.3595415
NM_001013387,Zfp182,chrX,69595354,69611682,+,None,None,45.68796561,33.08096
NM_183014,Zfp184,chr18,68532275,68554628,-,None,None,59.0090271,33.06573018
NM_009549,Zfp185,chrX,49967312,49971021,-,None,None,138.1643138,5.453020832
NM_001013786,Zfp187,chr18,66983076,66985841,-,None,None,517.6700614,670.3408383
NM_145547,Zfp189,chr6,88222974,88412180,-,None,NP,34.35516215,121.3273068
NM_021559,Zfp191,chr3,14583032,14588000,-,None,None,563.4643676,1097.929479
NM_139141,Zfp192,chr18,68462971,68465091,+,None,None,106.5752895,178.3823282
NM_029498,Zfp198,chr19,34133354,34150915,+,None,None,NA,NA
NM_001044698,Zfp2,chr17,83123627,83133389,+,None,None,126.2367985,119.345629
NM_030713,Zfp202,chrX,137564361,137636903,-,None,ES,5.421601204,24.21573911
NM_011751,Zfp207,chr17,25866333,25923411,+,None,None,9.126953905,8.316445245
NM_145576,Zfp212,chr7,107950094,107951048,-,None,None,256.9295011,300.6715927
NM_001033496,Zfp213,chr2,118726230,118731210,+,None,None,31.2472767,57.12288017
NM_001033299,Zfp217,chr4,86454357,86701771,-,None,None,560.3965041,59.46659868
NM_027248,Zfp219,chr10,55702708,55917104,-,ES,None,189.5143828,181.5213944
NM_019941,Zfp235,chr8,13159111,13175315,+,None,None,9.531370521,18.05753855
NM_001012330,Zfp238,chr1,64540755,64551444,-,NP,None,513.770627,2458.100722
NM_001001792,Zfp239,chr7,107962974,107963919,-,None,None,99.56618109,109.3637694
NM_028335,Zfp248,chr7,108002759,108003704,-,None,None,23.89407356,39.27224808
NM_001007568,Zfp251,chr2,34906054,34922669,-,None,None,56.01269606,266.4154266
NM_011752,Zfp259,chrX,42573633,42574972,+,None,None,43.51984426,37.9030392
NM_011753,Zfp26,chrX,65620995,66128702,+,None,None,431.583646,585.2736159
NM_011981,Zfp260,chr8,75710670,76248628,-,None,None,701.5891666,1384.29525
NM_148924,Zfp263,chr2,155511277,155518366,-,None,None,306.8927965,180.9371744
NM_001037707,Zfp27,chr8,73244818,73258902,+,None,None,6.600231488,12.28189501
NM_198322,Zfp273,chr18,44550390,44937513,-,None,None,NA,NA
NM_031494,Zfp275,chrX,52695136,52712457,+,None,None,245.7231506,722.69434
NM_020497,Zfp276,chr9,89852401,89873982,+,None,None,21.09465967,24.888418
NM_172575,Zfp277,chr17,37511600,37512570,+,None,None,2547.913519,536.0216999
NM_175247,Zfp28,chr8,4493503,4525757,+,None,None,14.78630323,82.50075023
NM_177643,Zfp281,chr14,32770130,32776290,+,None,None,1370.6006,749.3442494
NM_146175,Zfp282,chr7,108046368,108047313,-,None,None,25.39761598,96.67721262
NM_138949,Zfp286,chr17,33560365,33561920,-,None,None,13.08263541,38.87079714
NM_133208,Zfp287,chr17,47781728,47792078,+,None,NP,12.1219751,89.77401277
NM_023854,Zfp289,chr4,148587835,148618067,-,None,None,2.380469667,2.370260741
NM_001081341,Zfp291,chrX,20641584,20646123,+,None,None,122.5095831,36.15953056
NM_001081068,Zfp294,chr2,60399130,60474500,-,None,None,559.1082139,489.1047175
NM_001081684,Zfp295,chr2,10012443,10048516,-,None,None,163.0017411,95.26736163
NM_022409,Zfp296,chr12,85532643,85541202,+,ES,None,479.0385457,5.486598677
NM_001025594,Zfp297b,chr4,140890902,140895910,-,None,None,NA,NA
NM_177565,Zfp3,chr1,75429445,75442227,+,ES,None,13.74782569,10.62836166
NM_013705,Zfp30,chr8,108828681,108832511,-,None,None,19.91036114,74.63619029
NM_177758,Zfp31,chr6,127543593,127595557,+,None,None,18.91788008,16.54990248
NM_030743,Zfp313,chr4,14432343,14548904,-,None,None,400.9478526,242.2166509
NM_017467,Zfp316,chr7,83810973,83962687,-,None,None,5.103166104,11.48185048
NM_021346,Zfp318,chr2,143638835,143702704,-,None,None,556.0276614,294.1950002
NM_024467,Zfp319,chr9,53379264,53429872,-,None,None,15.70653616,59.31261362
NM_172586,Zfp322a,chr18,73895410,73940761,-,None,None,511.097433,430.717972
NM_178732,Zfp324,chr8,114512944,114516995,-,None,None,9.755742724,18.84416813
NM_018759,Zfp326,chr7,134065816,134069048,-,None,None,467.7149233,1050.913543
NM_026046,Zfp329,chr8,35604089,35615256,-,None,None,63.00642684,137.5603522
NM_145600,Zfp330,chr9,3404084,3479236,+,None,None,2137.011446,1219.485053
NM_178411,Zfp334,chr4,118606699,118635259,+,None,None,NA,NA
NM_199027,Zfp335,chr4,148963143,148987968,+,None,None,69.11354671,78.34093565
NM_199304,Zfp341,chr11,98019403,98062793,+,ES,None,8.106448939,5.369059578
NM_012017,Zfp346,chr18,21215353,21243209,+,None,None,490.4658181,175.5087439
NM_011755,Zfp35,chr3,122916418,122918216,+,None,None,186.6383035,207.4265579
NM_153102,Zfp352,chr6,17026261,17121833,-,None,None,NA,NA
NM_153096,Zfp353,chr9,119897391,119916980,-,None,None,NA,NA
NM_009329,Zfp354a,chr17,26747402,26756215,-,None,None,NA,NA
NM_013744,Zfp354b,chr17,34849921,34861733,+,None,None,9.763404867,17.50782756
NM_013922,Zfp354c,chr17,34757143,34771104,-,None,None,101.2534906,516.465566
NM_080461,Zfp358,chr9,123655196,123660452,+,None,None,20.67773382,32.87743555
NM_011756,Zfp36,chr8,9969993,9976295,-,None,None,NA,NA
NM_026406,Zfp364,chr5,101002449,101038902,-,None,None,1531.029417,1144.045051
NM_178679,Zfp365,chr15,80450737,80477552,+,None,None,240.4059106,313.1943263
NM_001004149,Zfp366,chr18,10725622,10812214,+,None,None,NA,NA
NM_175494,Zfp367,chr10,77433159,77446709,-,ES,None,354.8347659,555.2305835
NM_178364,Zfp369,chr18,6934997,7004754,-,None,None,5.947768607,5.776798948
NM_007564,Zfp36l1,chr17,37531620,37532545,+,None,None,1218.171269,1971.094885
NM_001001806,Zfp36l2,chr2,151534367,151566109,+,None,None,1148.21208,1655.890627
NM_001009549,Zfp36l3,chr13,94756849,94775055,-,ES,None,NA,NA
NM_009554,Zfp37,chr6,48519030,48520170,+,None,None,207.455567,256.3883151
NM_133204,Zfp371,chr8,107972898,107982696,+,None,None,6.259604272,6.216388065
NM_001081007,Zfp382,chr8,87999272,88013200,-,None,None,NA,NA
NM_175557,Zfp384,chr7,108077356,108078301,-,None,None,447.3332795,858.0701301
NM_013866,Zfp385,chr10,115821977,115877633,-,ES,None,69.288342,153.0608931
NM_001004066,Zfp386,chr17,37662653,37663644,-,None,None,131.1203506,384.4202795
NM_011758,Zfp39,chr17,34743297,34755292,+,None,None,47.66662209,28.02480923
NM_199029,Zfp395,chr19,12667132,12694658,+,None,None,30.04086506,13.19809454
NM_027007,Zfp397,chr3,108684482,108690435,-,None,None,89.20609866,145.5283084
NM_173034,Zfp398,chr7,108108072,108109005,+,None,None,6.845397659,6.83444997
NM_009555,Zfp40,chr2,12994861,13189131,-,None,NP,13.25144198,29.03737577
NM_198644,Zfp406,chr2,84523962,84528107,-,None,None,NA,NA
NM_001033451,Zfp408,chr4,133615145,133624740,+,None,None,81.40479003,86.07237318
NM_001044718,Zfp41,chr2,166727000,166754220,-,None,None,199.9439305,154.7247821
NM_144833,Zfp410,chr17,37675225,37676179,+,None,None,160.3648535,127.6024109
NM_026712,Zfp414,chr2,181249191,181286022,+,None,None,NA,NA
NM_146179,Zfp418,chr8,95909341,95937320,-,None,None,36.88959963,8.970840157
NM_009556,Zfp42,chr12,110933545,111030868,+,ES,ES,7092.774813,6.380461835
NM_026057,Zfp422,chr7,108113906,108114851,-,None,None,NA,NA
NM_033327,Zfp423,chr12,76369722,76515040,-,ES,None,21.52458928,65.01815329
NM_146221,Zfp426,chrX,91841915,91861151,-,None,None,51.95855849,205.0058009
NM_178722,Zfp438,chr3,72976488,73054795,-,None,None,34.82201599,38.49522128
NM_028316,Zfp444,chr8,95945854,95969145,-,None,None,48.37375608,23.87110593
NM_173364,Zfp445,chrX,33582142,33600287,-,None,None,97.76943311,165.1872137
NM_175558,Zfp446,chr8,42293671,42295953,+,None,None,13.31299888,8.756459849
NM_030139,Zfp449,chrX,108717469,108752006,+,None,None,95.1973222,101.0507986
NM_133817,Zfp451,chr14,69625209,69714918,+,None,None,1045.893066,556.3877461
NM_172794,Zfp454,chr17,34697346,34711041,+,None,None,22.48600783,22.37659042
NM_001048204,Zfp455,chr18,24796700,24844565,+,None,None,NA,NA
NM_001001186,Zfp456,chr18,7350734,7626861,-,None,None,NA,NA
NM_001003666,Zfp457,chr18,67350898,67371199,-,None,None,NA,NA
NM_001001152,Zfp458,chr18,73984755,74004503,+,None,None,NA,NA
NM_177811,Zfp459,chr10,78650905,78697661,+,ES,ES,NA,NA
NM_009557,Zfp46,chr6,40039859,40177960,+,None,None,5.444182054,5.415991617
NM_172867,Zfp462,chr6,147032231,147044202,-,None,None,943.0877094,597.6494072
NM_001085417,Zfp467,chr7,108137213,108138156,-,None,None,5.857407064,32.5796918
NM_178242,Zfp469,chr7,28890293,28922743,-,None,None,10.62989238,9.633026412
NM_153063,Zfp472,chr2,84672785,84687531,-,None,None,269.5606227,149.8536854
NM_178734,Zfp473,chr12,103933614,104014799,+,ES,ES,278.1514168,5.434077033
NM_001013777,Zfp488,chr19,42841905,43441622,-,None,None,NA,NA
NM_172941,Zfp496,chr17,16656156,16678773,+,None,None,NA,NA
